id,preg_rate,chlamydia_rate,child_poverty_rate,adherents_rate,women_uninsured_rate,obesity_rate,hs_grad_rate,single_parent_rate,feature_risk_rate,preg_rate_index,chlamydia_rate_index,child_poverty_rate_index,adherents_rate_index,women_uninsured_rate_index,feature_risk_rate_index,preg_rate_color,chlamydia_rate_color,women_uninsured_rate_color,child_poverty_rate_color,adherents_rate_color,feature_rate_color,predicted_vals,civil_war
51091,47,0,18,60.8,35,25,89,5,0,4,0,3,6,8,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51093,38,265,11,39.6,24,29,79,8,0,2,5,0,2,5,4,"rgb(198,219,239)","rgb(114,142,25)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51095,25,121,8,39.4,29,26,84,6,0,1,2,0,2,7,4,"rgb(222,235,247)","rgb(179,219,51)","rgb(129,66,23)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51097,48,319,16,31.5,29,30,44,8,0,4,6,2,1,7,4,"rgb(107,174,214)","rgb(91,114,20)","rgb(129,66,23)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51099,45,280,8,33,18,29,83,11,0,3,6,0,1,5,4,"rgb(158,202,225)","rgb(91,114,20)","rgb(187,96,33)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51101,38,137,9,42.8,28,29,79,8,0,2,3,0,3,6,4,"rgb(198,219,239)","rgb(161,200,36)","rgb(158,81,28)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51103,56,391,22,63.4,24,27,74,8,0,6,7,5,6,5,4,"rgb(33,113,181)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51105,48,63,32,54.7,21,31,53,5,0,4,0,7,5,5,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51107,18,110,3,38.4,30,23,94,5,0,0,2,0,2,7,4,"rgb(247,251,255)","rgb(179,219,51)","rgb(129,66,23)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51109,48,122,14,30.3,32,29,77,7,0,4,2,2,0,7,4,"rgb(107,174,214)","rgb(179,219,51)","rgb(129,66,23)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51111,47,250,26,28.8,23,30,60,10,0,4,5,6,0,5,4,"rgb(107,174,214)","rgb(114,142,25)","rgb(187,96,33)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51113,37,110,14,37.8,0,28,79,7,0,2,2,2,2,2,4,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51115,31,98,13,53.7,0,28,83,6,0,1,1,1,5,2,4,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51117,53,253,23,44.9,24,30,69,13,0,5,5,5,3,5,4,"rgb(66,146,198)","rgb(114,142,25)","rgb(187,96,33)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51119,31,170,20,39.8,25,26,65,7,0,1,4,4,2,6,4,"rgb(222,235,247)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51121,14,182,14,35.5,0,25,76,6,0,0,4,2,1,2,4,"rgb(247,251,255)","rgb(138,171,31)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51125,44,172,16,51.4,0,26,78,7,0,3,4,2,4,2,4,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51127,26,113,8,30.4,30,29,76,7,0,1,2,0,0,7,4,"rgb(222,235,247)","rgb(179,219,51)","rgb(129,66,23)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51131,65,389,32,43.1,29,30,59,10,1,7,7,7,3,7,8,"rgb(8,81,156)","rgb(68,85,15)","rgb(129,66,23)","rgb(0,92,98)","rgb(147,36,200)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
51133,64,226,23,40,0,29,64,6,0,7,5,5,2,2,4,"rgb(8,81,156)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51135,55,302,25,41.4,21,30,60,11,0,5,6,6,2,5,4,"rgb(66,146,198)","rgb(91,114,20)","rgb(187,96,33)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51137,44,214,11,35.7,30,27,80,9,0,3,5,0,1,7,4,"rgb(158,202,225)","rgb(114,142,25)","rgb(129,66,23)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51139,60,129,18,33.9,26,28,73,10,0,6,2,3,1,6,4,"rgb(33,113,181)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51141,40,94,22,42.3,0,27,74,7,0,3,1,5,3,2,4,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51143,44,283,17,36.7,24,30,65,8,0,3,6,3,1,5,4,"rgb(158,202,225)","rgb(91,114,20)","rgb(187,96,33)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51145,21,116,6,33.8,0,28,87,7,0,0,2,0,1,2,4,"rgb(247,251,255)","rgb(179,219,51)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51147,21,302,24,25.9,0,31,64,6,0,0,6,6,0,2,4,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51149,22,672,11,33.7,0,29,82,12,0,0,8,0,1,2,4,"rgb(247,251,255)","rgb(45,56,10)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51153,39,222,7,36.1,0,28,75,11,0,3,5,0,1,2,4,"rgb(158,202,225)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51155,53,166,20,41,24,28,69,10,0,5,4,4,2,5,4,"rgb(66,146,198)","rgb(138,171,31)","rgb(187,96,33)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51157,26,153,12,36.1,0,26,87,6,0,1,3,1,1,2,4,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51159,43,317,22,74.7,0,29,79,8,0,3,6,5,8,2,4,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,156,166)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51159,43,317,22,52.7,0,29,79,8,0,3,6,5,5,2,4,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,156,166)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51161,32,151,8,73.6,0,25,86,6,0,2,3,0,7,2,4,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51161,32,151,8,38.6,0,25,86,6,0,2,3,0,2,2,4,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51163,41,94,13,29.5,25,28,68,7,0,3,1,1,0,6,4,"rgb(158,202,225)","rgb(189,224,80)","rgb(158,81,28)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51165,37,106,12,41,29,27,83,8,0,2,2,1,2,7,4,"rgb(198,219,239)","rgb(179,219,51)","rgb(129,66,23)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51167,43,35,26,30.9,21,27,73,6,0,3,0,6,1,5,4,"rgb(158,202,225)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51169,49,83,22,42.2,22,30,65,7,0,5,1,5,2,5,4,"rgb(66,146,198)","rgb(189,224,80)","rgb(187,96,33)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51171,50,137,12,46.3,27,26,76,8,0,5,3,1,3,6,4,"rgb(66,146,198)","rgb(161,200,36)","rgb(158,81,28)","rgb(132,247,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51173,54,157,22,38.6,21,27,74,9,0,5,3,5,2,5,4,"rgb(66,146,198)","rgb(161,200,36)","rgb(187,96,33)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51175,41,460,19,39.4,0,30,65,9,0,3,7,4,2,2,4,"rgb(158,202,225)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51177,37,253,8,38.5,0,29,81,10,0,2,5,0,2,2,4,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51179,30,247,5,26.6,22,28,88,10,0,1,5,0,0,5,4,"rgb(222,235,247)","rgb(114,142,25)","rgb(187,96,33)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51181,39,421,16,34.1,24,32,64,9,0,3,7,2,1,5,4,"rgb(158,202,225)","rgb(68,85,15)","rgb(187,96,33)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51183,72,441,24,36.6,22,32,71,12,0,7,7,6,1,5,4,"rgb(8,81,156)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51185,45,49,24,37.7,24,30,64,9,0,3,0,6,2,5,4,"rgb(158,202,225)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51187,46,202,11,32.8,24,30,72,9,0,4,4,0,1,5,4,"rgb(107,174,214)","rgb(138,171,31)","rgb(187,96,33)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51191,38,54,19,43,26,25,82,7,0,2,0,4,3,6,4,"rgb(198,219,239)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51193,58,227,21,41,0,30,62,9,0,6,5,4,2,2,4,"rgb(33,113,181)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51195,54,150,28,29.4,20,31,72,8,0,5,3,7,0,5,4,"rgb(66,146,198)","rgb(161,200,36)","rgb(187,96,33)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51197,48,126,18,50.2,25,27,70,8,0,4,2,3,4,6,4,"rgb(107,174,214)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51199,17,136,5,38,0,28,93,8,0,0,3,0,2,2,4,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51510,52,272,13,45.7,35,21,61,6,0,5,6,1,3,8,4,"rgb(66,146,198)","rgb(91,114,20)","rgb(100,51,18)","rgb(132,247,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51520,48,194,29,92.1,19,26,56,9,0,4,4,7,8,5,4,"rgb(107,174,214)","rgb(138,171,31)","rgb(187,96,33)","rgb(0,92,98)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51530,20,77,19,66.7,0,27,68,11,0,0,1,4,7,2,4,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51540,28,511,22,81.6,0,26,63,10,0,1,7,5,8,2,4,"rgb(222,235,247)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,156,166)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51550,37,430,11,38.6,23,27,80,11,0,2,7,0,2,5,4,"rgb(198,219,239)","rgb(68,85,15)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51570,49,238,11,110.3,0,26,74,10,0,5,5,0,8,2,4,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51580,41,115,22,113.5,0,28,63,9,0,3,2,5,8,2,4,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,156,166)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51590,68,584,37,71.7,21,28,61,15,1,7,8,8,7,5,8,"rgb(8,81,156)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,60,64)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
51595,73,427,27,75.7,17,31,75,14,1,7,7,6,8,4,8,"rgb(8,81,156)","rgb(68,85,15)","rgb(216,111,38)","rgb(0,124,132)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
51610,12,259,3,139.8,22,27,,7,0,0,5,0,8,5,4,"rgb(247,251,255)","rgb(114,142,25)","rgb(187,96,33)","rgb(200,252,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
51630,36,550,19,192.5,22,26,75,11,1,2,8,4,8,5,8,"rgb(198,219,239)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,188,200)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
51640,93,150,29,76.8,27,26,70,9,1,8,3,7,8,6,8,"rgb(8,48,107)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
51650,41,753,20,47.1,20,33,71,12,0,3,8,4,3,5,4,"rgb(158,202,225)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51660,17,350,19,50.8,24,26,74,6,0,0,6,4,4,5,4,"rgb(247,251,255)","rgb(91,114,20)","rgb(187,96,33)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51670,86,541,25,51.3,20,30,55,14,0,8,8,6,4,5,4,"rgb(8,48,107)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51678,7,104,13,75.8,23,27,,6,0,0,2,1,8,5,4,"rgb(247,251,255)","rgb(179,219,51)","rgb(187,96,33)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51680,37,461,28,96.3,20,29,56,12,1,2,7,7,8,5,8,"rgb(198,219,239)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
51683,54,180,13,129.4,0,26,70,15,0,5,4,1,8,2,4,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51685,67,198,10,28.4,0,28,52,11,0,7,4,0,0,2,4,"rgb(8,81,156)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51690,71,428,31,79.5,20,29,68,12,1,7,7,7,8,5,8,"rgb(8,81,156)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
51700,63,925,21,37.3,24,30,68,14,0,6,8,4,2,5,4,"rgb(33,113,181)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51710,63,999,24,45.5,0,29,49,15,0,6,8,6,3,2,4,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51720,61,247,31,46.5,15,27,83,11,0,6,5,7,3,4,4,"rgb(33,113,181)","rgb(114,142,25)","rgb(216,111,38)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51730,101,746,28,80.4,21,34,54,13,1,8,8,7,8,5,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
51735,16,59,6,41.2,23,27,99,8,0,0,0,0,2,5,4,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51740,74,714,24,44.9,21,32,56,14,0,7,8,6,3,5,4,"rgb(8,81,156)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51750,8,482,17,37.3,0,26,72,7,0,0,7,3,2,2,4,"rgb(247,251,255)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51775,22,149,11,71.1,0,27,75,11,0,0,3,0,7,2,4,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51790,38,399,21,66.6,0,27,69,10,0,2,7,4,7,2,4,"rgb(198,219,239)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51800,47,443,15,32.5,22,30,72,12,0,4,7,2,1,5,4,"rgb(107,174,214)","rgb(68,85,15)","rgb(187,96,33)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51810,34,436,10,37.6,24,25,70,10,0,2,7,0,2,5,4,"rgb(198,219,239)","rgb(68,85,15)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51820,70,322,24,63,0,27,65,8,0,7,6,6,6,2,4,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51830,9,399,21,86,0,27,,7,0,0,7,4,8,2,4,"rgb(247,251,255)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
51840,66,523,17,84,28,27,70,9,1,7,8,3,8,6,8,"rgb(8,81,156)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,219,234)","rgb(41,10,56)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
53001,93,237,27,42.8,0,34,81,10,0,8,5,6,3,2,4,"rgb(8,48,107)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53003,56,118,23,34.4,23,27,79,10,0,6,2,5,1,5,4,"rgb(33,113,181)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,156,166)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53005,43,282,15,42.1,32,28,80,10,0,3,6,2,2,7,4,"rgb(158,202,225)","rgb(91,114,20)","rgb(129,66,23)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53007,47,187,19,48,0,22,72,9,0,4,4,4,4,2,4,"rgb(107,174,214)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53009,36,169,19,29.3,0,27,62,9,0,2,4,4,0,2,4,"rgb(198,219,239)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53011,35,242,12,28.4,0,28,77,11,0,2,5,1,0,2,4,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53013,28,98,20,26.9,27,31,89,8,0,1,1,4,0,6,4,"rgb(222,235,247)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53015,51,325,20,34.8,0,35,66,12,0,5,6,4,1,2,4,"rgb(66,146,198)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53017,47,199,20,37,0,26,81,11,0,4,4,4,1,2,4,"rgb(107,174,214)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53019,35,212,29,26.6,0,23,73,11,0,2,5,7,0,2,4,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53021,83,437,22,35.2,0,27,59,13,0,8,7,5,1,2,4,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,156,166)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53023,47,135,21,60.1,0,30,95,6,0,4,3,4,6,2,4,"rgb(107,174,214)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53025,71,266,24,38.9,0,31,79,10,0,7,5,6,2,2,4,"rgb(8,81,156)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53027,52,179,22,29.7,0,34,72,11,0,5,4,5,0,2,4,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,156,166)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53029,32,274,13,23.3,0,24,69,8,0,2,6,1,0,2,4,"rgb(198,219,239)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
53031,32,109,18,25,0,21,85,5,0,2,2,3,0,2,4,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53033,21,291,12,37.6,0,21,77,7,0,0,6,1,2,2,4,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53035,33,270,12,26.3,26,28,76,9,0,2,6,1,0,6,4,"rgb(198,219,239)","rgb(91,114,20)","rgb(158,81,28)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53037,17,293,17,28.2,0,22,82,6,0,0,6,3,0,2,4,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
53039,45,98,24,29.1,30,26,69,9,0,3,1,6,0,7,4,"rgb(158,202,225)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53041,50,211,21,37.5,26,34,70,9,0,5,5,4,2,6,4,"rgb(66,146,198)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53043,26,77,17,41.7,24,30,94,6,0,1,1,3,2,5,4,"rgb(222,235,247)","rgb(189,224,80)","rgb(187,96,33)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
53045,50,234,18,27.9,32,30,72,7,0,5,5,3,0,7,4,"rgb(66,146,198)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
